clip_pair_cosdist,clip_var,dino_pair_cosdist,dino_var,lpips_pair,latent_mse_pair,pixel_mse_pair,clip_dist_to_ref,dino_dist_to_ref,lpips_to_ref,class_id,mode,k,noise_type,t_frac,t_idx,start_idx
0.013681972399353981,0.011963052675127983,0.007815046235918999,0.006832337938249111,0.04210665076971054,0.03465472161769867,0.00432834355160594,0.07177283614873886,0.04265497624874115,0.24413549900054932,63,perturb,2,gaussian,0.7,75,77
0.038600482046604156,0.03368555009365082,0.016067024320364,0.014058221131563187,0.11115555465221405,0.07575380057096481,0.008846609853208065,0.07496614009141922,0.040760599076747894,0.25861650705337524,63,perturb,5,gaussian,0.7,75,80
0.11830589175224304,0.10345955938100815,0.34307271242141724,0.300175279378891,0.5847794413566589,1.0229096412658691,0.10607948154211044,0.17173027992248535,0.4525004029273987,0.6569555997848511,38,denoise,0,gaussian,0.3,174,174
0.06004594266414642,0.052496448159217834,0.12563341856002808,0.1099342331290245,0.17294280230998993,0.18900911509990692,0.026729218661785126,0.20942768454551697,0.5026062726974487,0.6508980989456177,38,perturb,1,gaussian,0.3,174,175
0.06906017661094666,0.060388535261154175,0.13165991008281708,0.1152072325348854,0.17682304978370667,0.18676067888736725,0.027481989935040474,0.22114074230194092,0.4888535737991333,0.6521239280700684,38,perturb,2,gaussian,0.3,174,176
0.08266505599021912,0.0723310261964798,0.16697145998477936,0.14608946442604065,0.23867079615592957,0.2894972562789917,0.03613686561584473,0.1998859941959381,0.4809735417366028,0.6517033576965332,38,perturb,5,gaussian,0.3,174,179
0.07112047076225281,0.06221134960651398,0.16571293771266937,0.14498627185821533,0.40318015217781067,0.6232292056083679,0.026921182870864868,0.06752867251634598,0.17956498265266418,0.39573934674263,38,denoise,0,gaussian,0.5,124,124
0.05775962024927139,0.050441816449165344,0.15087240934371948,0.13200515508651733,0.23113109171390533,0.21415743231773376,0.01439595315605402,0.08459846675395966,0.2393694967031479,0.43188703060150146,38,perturb,1,gaussian,0.5,124,125
0.07155990600585938,0.0625709593296051,0.20217424631118774,0.17690545320510864,0.3064894676208496,0.26833412051200867,0.01920466125011444,0.07688967883586884,0.23863723874092102,0.4370149075984955,38,perturb,2,gaussian,0.5,124,126
0.06789791584014893,0.05948854237794876,0.2527362108230591,0.22115275263786316,0.3594307005405426,0.316995233297348,0.023770535364747047,0.07191463559865952,0.2535334527492523,0.4383595287799835,38,perturb,5,gaussian,0.5,124,129
0.048861242830753326,0.04275341331958771,0.1086798757314682,0.09509836882352829,0.2562789022922516,0.3481934666633606,0.00879939366132021,0.055000483989715576,0.13114222884178162,0.27271246910095215,38,denoise,0,gaussian,0.7,75,75
0.00967193953692913,0.008405942469835281,0.029092684388160706,0.0254693403840065,0.03748413175344467,0.018431050702929497,0.001322165597230196,0.045399852097034454,0.12854181230068207,0.25425752997398376,38,perturb,1,gaussian,0.7,75,76
0.0113514494150877,0.009938843548297882,0.04232640564441681,0.03702668845653534,0.0542910173535347,0.029168836772441864,0.001925119897350669,0.04463642090559006,0.12695607542991638,0.25312817096710205,38,perturb,2,gaussian,0.7,75,77
0.02107160910964012,0.018438216298818588,0.07193928956985474,0.0629570260643959,0.08915305882692337,0.06021348387002945,0.003654422936961055,0.04873374104499817,0.1315423846244812,0.25700289011001587,38,perturb,5,gaussian,0.7,75,80
0.15418939292430878,0.13483498990535736,0.4369460642337799,0.38233238458633423,0.6172289252281189,1.263413667678833,0.1364855170249939,0.20176181197166443,0.40337073802948,0.7007637619972229,34,denoise,0,gaussian,0.3,174,174
0.11324987560510635,0.09914787858724594,0.22532883286476135,0.19716671109199524,0.36560115218162537,0.4170779585838318,0.04683651402592659,0.2125101238489151,0.3745061755180359,0.6710443496704102,34,perturb,1,gaussian,0.3,174,175
0.11078618466854095,0.09693319350481033,0.23764771223068237,0.20794577896595,0.42917871475219727,0.5120129585266113,0.059979092329740524,0.2083035111427307,0.349901407957077,0.6751372814178467,34,perturb,2,gaussian,0.3,174,176
0.11475809663534164,0.10040740668773651,0.32782456278800964,0.2868538200855255,0.5161757469177246,0.7978264093399048,0.10261520743370056,0.1931510865688324,0.36086153984069824,0.6759161949157715,34,perturb,5,gaussian,0.3,174,179
0.09150537848472595,0.08019698411226273,0.19405178725719452,0.16979312896728516,0.43638020753860474,0.6401900053024292,0.03432437404990196,0.09308353066444397,0.16567206382751465,0.4875403940677643,34,denoise,0,gaussian,0.5,124,124
0.04343796893954277,0.038097918033599854,0.08347610384225845,0.07301872968673706,0.15747134387493134,0.13511309027671814,0.01191870030015707,0.07398421317338943,0.15257489681243896,0.42971837520599365,34,perturb,1,gaussian,0.5,124,125
0.05691586434841156,0.049821674823760986,0.08163806796073914,0.0714261382818222,0.16398493945598602,0.14354164898395538,0.01262117363512516,0.08423344790935516,0.15175548195838928,0.430669903755188,34,perturb,2,gaussian,0.5,124,126
0.10199210047721863,0.08919373899698257,0.11497718095779419,0.10058753192424774,0.3145809769630432,0.2884943187236786,0.02639787271618843,0.10056531429290771,0.1469877064228058,0.4487720727920532,34,perturb,5,gaussian,0.5,124,129
0.04145924746990204,0.03622124716639519,0.0636177808046341,0.055652182549238205,0.20423391461372375,0.36372390389442444,0.018347688019275665,0.03194914758205414,0.06389766931533813,0.22777248919010162,34,denoise,0,gaussian,0.7,75,75
0.008086377754807472,0.007038586772978306,0.01335983444005251,0.011704416945576668,0.03714459016919136,0.013051627203822136,0.002073359675705433,0.02279715985059738,0.06532850861549377,0.21105913817882538,34,perturb,1,gaussian,0.7,75,76
0.013924271799623966,0.01218342874199152,0.022053921595215797,0.019307203590869904,0.057003118097782135,0.024609070271253586,0.0035367708187550306,0.0254666730761528,0.06438335031270981,0.21919924020767212,34,perturb,2,gaussian,0.7,75,77
0.03164602443575859,0.027648283168673515,0.04667000100016594,0.04084755480289459,0.10333976149559021,0.06198616698384285,0.0072312247939407825,0.032045021653175354,0.07597419619560242,0.2345297783613205,34,perturb,5,gaussian,0.7,75,80
0.12361201643943787,0.1082095354795456,0.2907406687736511,0.25441139936447144,0.6323966383934021,1.2914292812347412,0.102060966193676,0.1371709406375885,0.2474275827407837,0.6179152727127075,47,denoise,0,gaussian,0.3,174,174
0.06093136966228485,0.053428638726472855,0.13988438248634338,0.12241217494010925,0.35199227929115295,0.405204176902771,0.029211774468421936,0.14419500529766083,0.210377037525177,0.5786969661712646,47,perturb,1,gaussian,0.3,174,175
